Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A887041,*Tater Tot,0023-08-14 13:10:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A887966,,0023-08-29 11:30:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Blue/White
A887967,,0023-08-29 11:30:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby/White
A887968,,0023-08-29 11:30:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Brown Tabby
A887969,,0023-08-29 11:30:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Blue Tabby/White
A887970,Baby,0023-08-29 11:30:00+00:00,Aug-23,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Blue Tabby/White
A889426,78 Grams,0023-09-22 09:44:00+00:00,Sep-23,Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Orange Tabby
A889427,97 Grams,0023-09-22 09:44:00+00:00,Sep-23,Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby
A889428,87 Grams,0023-09-22 09:44:00+00:00,Sep-23,Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Torbie
A889433,71 Grams,0023-09-22 10:50:00+00:00,Sep-23,Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,Black
A889434,,0023-09-22 10:50:00+00:00,Sep-23,7000 Creedmoor Drive in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,Black/White
A889435,63 Grams,0023-09-22 10:50:00+00:00,Sep-23,Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,Silver Tabby
A891065,,0023-10-16 12:05:00+00:00,Oct-23,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White
A891066,,0023-10-16 12:05:00+00:00,Oct-23,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A891067,,0023-10-16 12:05:00+00:00,Oct-23,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A891068,,0023-10-16 12:05:00+00:00,Oct-23,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A892975,*Gravy,0023-11-13 14:30:00+00:00,Nov-23,1302 Parker Ln in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Tortie
A892976,*Peep,0023-11-13 14:30:00+00:00,Nov-23,1302 Parker Ln in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Black
A892977,,0023-11-13 14:30:00+00:00,Nov-23,1302 Parker Ln in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby
A892978,*Biscuit,0023-11-13 14:30:00+00:00,Nov-23,1302 Parker Ln in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Cream Tabby
A892979,*Mousse,0023-11-13 14:30:00+00:00,Nov-23,1302 Parker Ln in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black
A893741,,0023-11-27 19:36:00+00:00,Nov-23,Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Black
A893742,*Foxy Brown,0023-11-27 19:36:00+00:00,Nov-23,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A893743,,0023-11-27 19:36:00+00:00,Nov-23,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A894293,,0023-12-04 17:16:00+00:00,Dec-23,Austin (TX),Owner Surrender,Normal,Cat,Unknown,0 years,Domestic Shorthair,Black
A894295,,0023-12-04 17:16:00+00:00,Dec-23,Austin (TX),Owner Surrender,Normal,Cat,Unknown,0 years,Domestic Shorthair,Black
A896364,,0024-01-14 11:15:00+00:00,Jan-24,1500 Ryman Rd in Travis (TX),Stray,Sick,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby
A898698,,0024-02-21 18:00:00+00:00,Feb-24,Apperson Street in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A898699,,0024-02-21 18:00:00+00:00,Feb-24,Apperson Street in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby/White
A898700,*Hanni,0024-02-21 18:00:00+00:00,Feb-24,Apperson Street in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A898701,,0024-02-21 18:00:00+00:00,Feb-24,Apperson Street in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Black Tabby/White
A898702,*Socks,0024-02-21 18:00:00+00:00,Feb-24,Apperson Street in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A899902,,0024-03-12 12:33:00+00:00,Mar-24,2311 Wirtz Ave in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Torbie
A899903,,0024-03-12 12:33:00+00:00,Mar-24,2311 Wirtz Ave in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby
A899904,,0024-03-12 12:33:00+00:00,Mar-24,2311 Wirtz Ave in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Black
A899905,,0024-03-12 12:33:00+00:00,Mar-24,2311 Wirtz Ave in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A900383,92 Grams,0024-03-19 12:47:00+00:00,Mar-24,Villita Avenida in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A900384,85 Grams,0024-03-19 12:47:00+00:00,Mar-24,Villita Avenida in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby
A900680,140 Grams,0024-03-22 22:09:00+00:00,Mar-24,7011 Pace Bend Rd in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black
A902142,85 Grams,0024-04-13 13:48:00+00:00,Apr-24,5617 Jfk in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby
A902143,86 Grams,0024-04-13 13:48:00+00:00,Apr-24,5617 Jfk in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A902144,66 Grams,0024-04-13 13:48:00+00:00,Apr-24,5617 Jfk in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Calico
A902145,92 Grams,0024-04-13 13:48:00+00:00,Apr-24,5617 Jfk in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Black
A902860,,0024-04-22 17:12:00+00:00,Apr-24,Stoney Point in Travis (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Black
A902862,,0024-04-22 17:12:00+00:00,Apr-24,Stoney Point in Travis (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Calico
A902863,,0024-04-22 17:12:00+00:00,Apr-24,Stoney Point in Travis (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Brown Tabby
A903005,Bandit,0024-04-24 09:14:00+00:00,Apr-24,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,White/Black
A903006,Zoro,0024-04-24 09:14:00+00:00,Apr-24,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A903007,,0024-04-24 09:14:00+00:00,Apr-24,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Black
A904126,*Caspar,0024-05-06 10:19:00+00:00,May-24,2315 Teri Road in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Lilac Point
A904127,*Cooper,0024-05-06 10:19:00+00:00,May-24,2315 Teri Road in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Lilac Point
A904128,*Cookie,0024-05-06 10:19:00+00:00,May-24,2315 Teri Road in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby/White
A904129,*Bootsy,0024-05-06 10:19:00+00:00,May-24,2315 Teri Road in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby
A904130,*Tab,0024-05-06 10:19:00+00:00,May-24,2315 Teri Road in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A909239,,0024-07-11 18:00:00+00:00,Jul-24,1301 W Oltorf in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,White
A909240,,0024-07-11 18:00:00+00:00,Jul-24,1301 W Oltorf in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,White
A909241,,0024-07-11 18:00:00+00:00,Jul-24,1301 W Oltorf in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,White
A909242,,0024-07-11 18:00:00+00:00,Jul-24,1301 W Oltorf in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,White
A909243,,0024-07-11 18:00:00+00:00,Jul-24,1301 W Oltorf in Austin (TX),Stray,Neonatal,Cat,Unknown,0 years,Domestic Shorthair,White
A909308,,0024-07-12 17:02:00+00:00,Jul-24,Woodward St And Willowrun Dr in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby
A909309,,0024-07-12 17:02:00+00:00,Jul-24,Woodward St And Willowrun Dr in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby
A909310,,0024-07-12 17:02:00+00:00,Jul-24,Woodward St And Willowrun Dr in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby
A909311,,0024-07-12 17:02:00+00:00,Jul-24,Woodward St And Willowrun Dr in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby
A909312,,0024-07-12 17:02:00+00:00,Jul-24,Woodward St And Willowrun Dr in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby
A909640,58 Grams,0024-07-18 14:56:00+00:00,Jul-24,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Orange
A909641,65 Grams,0024-07-18 14:56:00+00:00,Jul-24,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Orange
A909642,65 Grams,0024-07-18 14:56:00+00:00,Jul-24,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Orange
A909643,63 Grams,0024-07-18 14:56:00+00:00,Jul-24,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange/White
A909644,75 Grams,0024-07-18 14:56:00+00:00,Jul-24,Austin (TX),Owner Surrender,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange/White
A912495,,0024-08-28 11:22:00+00:00,Aug-24,13606 Lazyridge Dr in Travis (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A913036,*Meadow,0024-09-09 15:17:00+00:00,Sep-24,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,White/Orange
A913038,*Spring,0024-09-09 15:17:00+00:00,Sep-24,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Orange Tabby/White
A913158,*Tiny,0024-09-11 12:09:00+00:00,Sep-24,111 Woodward Street in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A913159,*Bob,0024-09-11 12:09:00+00:00,Sep-24,111 Woodward Street in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A913160,*Kiki,0024-09-11 12:09:00+00:00,Sep-24,111 Woodward Street in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Torbie
A913161,*Kasper,0024-09-11 12:09:00+00:00,Sep-24,111 Woodward Street in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby
A914424,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A914425,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby
A914426,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A914427,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Black
A914428,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Blue/White
A914429,,0024-09-30 11:20:00+00:00,Sep-24,Travis (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A925554,*Missy Elliott,0025-02-26 09:10:00+00:00,Feb-25,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A925555,* Lil’ Kim,0025-02-26 09:10:00+00:00,Feb-25,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A925556,*Cardi B,0025-02-26 09:10:00+00:00,Feb-25,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A925557,*Slim Shady,0025-02-26 09:10:00+00:00,Feb-25,Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby
A925558,*Doechii,0025-02-26 09:10:00+00:00,Feb-25,Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Black
A926329,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A926330,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A926331,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A926332,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A926333,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A926334,,0025-03-09 18:01:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby/White
A926466,,0025-03-11 12:55:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby/White
A926468,,0025-03-11 12:55:00+00:00,Mar-25,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Blue Tabby/White
A926469,Oreo,0025-03-11 12:55:00+00:00,Mar-25,19606 Mallard Pond Rd in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby/White
A927105,,0025-03-20 11:02:00+00:00,Mar-25,14935 Swiss Drive in Travis (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,White/Black
A927106,,0025-03-20 11:02:00+00:00,Mar-25,14935 Swiss Drive in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Black
A927107,,0025-03-20 11:02:00+00:00,Mar-25,14935 Swiss Drive in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Black
A927108,,0025-03-20 11:02:00+00:00,Mar-25,14935 Swiss Drive in Travis (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,White/Black
A927767,,0025-04-02 10:15:00+00:00,Apr-25,4434 Frontier Trl in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Cream/White
A927768,,0025-04-02 10:15:00+00:00,Apr-25,4434 Frontier Trl in Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Cream/White
A927769,,0025-04-02 10:15:00+00:00,Apr-25,4434 Frontier Trl in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Cream/White
A927770,,0025-04-02 10:15:00+00:00,Apr-25,4434 Frontier Trl in Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Cream/White
A927953,,0025-04-04 12:30:00+00:00,Apr-25,1606 Springer Lane in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Calico
A927954,,0025-04-04 12:30:00+00:00,Apr-25,1606 Springer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black Smoke/White
A927958,,0025-04-04 12:30:00+00:00,Apr-25,1606 Springer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Orange
A927959,,0025-04-04 12:30:00+00:00,Apr-25,1606 Springer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black
A927960,,0025-04-04 12:30:00+00:00,Apr-25,1606 Springer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black/White
A928866,,0025-04-20 12:05:00+00:00,Apr-25,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A929085,,0025-04-24 15:33:00+00:00,Apr-25,2809 Locke Ln in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black
A929086,,0025-04-24 15:33:00+00:00,Apr-25,2809 Locke Ln in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A929087,,0025-04-24 15:33:00+00:00,Apr-25,2809 Locke Ln in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby
A929088,,0025-04-24 15:33:00+00:00,Apr-25,2809 Locke Ln in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Gray
A929089,,0025-04-24 15:33:00+00:00,Apr-25,2809 Locke Ln in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Gray
A664284,,0013-10-01 15:20:00+00:00,Oct-13,1001 Bouldin Ave in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black/White
A664285,,0013-10-01 15:20:00+00:00,Oct-13,1001 Bouldin Ave in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black
A665291,,0013-10-16 07:59:00+00:00,Oct-13,North Ec Research Blvd in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Gray
A665292,,0013-10-16 07:59:00+00:00,Oct-13,North Ec Research Blvd in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Cream
A673522,,0014-02-13 11:07:00+00:00,Feb-14,Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black
A673523,,0014-02-13 11:07:00+00:00,Feb-14,Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby
A673524,,0014-02-13 11:07:00+00:00,Feb-14,Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby
A673493,,0014-02-25 09:24:00+00:00,Feb-14,Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,Tortie/White
A673494,,0014-02-25 09:24:00+00:00,Feb-14,Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,Tortie/White
A675465,,0014-03-28 03:08:00+00:00,Mar-14,8201 Riverstone Dr in Austin (TX),Owner Surrender,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,White
A675466,,0014-03-28 03:08:00+00:00,Mar-14,8201 Riverstone Dr in Austin (TX),Owner Surrender,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,White
A676305,,0014-04-07 18:29:00+00:00,Apr-14,1142 Gunter in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,White/Black
A676306,,0014-04-07 18:29:00+00:00,Apr-14,1142 Gunter in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,White/Blue
A677462,,0014-04-25 12:57:00+00:00,Apr-14,1430 Frontier Valley in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue
A677463,,0014-04-25 12:57:00+00:00,Apr-14,1430 Frontier Valley in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue
A677464,,0014-04-25 12:57:00+00:00,Apr-14,1430 Frontier Valley in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue
A677465,,0014-04-25 12:57:00+00:00,Apr-14,1430 Frontier Valley in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Brown Tabby
A677783,,0014-04-29 12:20:00+00:00,Apr-14,Wisteria Valley in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A677846,,0014-04-29 12:20:00+00:00,Apr-14,Wisteria Valley in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A678209,,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black
A678210,*Reeses,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,Tortie
A678211,Em,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,Brown Tabby
A678212,*Midnight,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black
A678213,Taco Cat,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair Mix,Black/White
A678214,*Ninja,0014-05-05 16:37:00+00:00,May-14,Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Black
A678667,*Tidbit,0014-05-11 14:46:00+00:00,May-14,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Blue
A678670,Chiquita,0014-05-11 14:46:00+00:00,May-14,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,Brown Tabby
A678819,,0014-05-13 11:05:00+00:00,May-14,14811 Bescott in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Brown Tabby
A678820,,0014-05-13 11:05:00+00:00,May-14,14811 Bescott in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue Tabby
A678821,,0014-05-13 11:05:00+00:00,May-14,14811 Bescott in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A678822,,0014-05-13 11:05:00+00:00,May-14,14811 Bescott in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Cream Tabby
A683909,,0014-07-14 12:00:00+00:00,Jul-14,14811 Chicadee in Pflugerville (TX),Public Assist,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Orange Tabby
A683910,,0014-07-14 12:00:00+00:00,Jul-14,14811 Chicadee in Pflugerville (TX),Public Assist,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Orange Tabby
A683911,,0014-07-14 12:00:00+00:00,Jul-14,14811 Chicadee in Pflugerville (TX),Public Assist,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Brown Tabby
A683912,,0014-07-14 12:00:00+00:00,Jul-14,14811 Chicadee in Pflugerville (TX),Public Assist,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,White
A683710,,0014-07-14 12:44:00+00:00,Jul-14,Austin (TX),Public Assist,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby
A686909,,0014-08-28 18:13:00+00:00,Aug-14,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,White/Brown Tabby
A686910,,0014-08-28 18:13:00+00:00,Aug-14,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue Tabby/White
A686911,,0014-08-28 18:13:00+00:00,Aug-14,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Blue
A687767,Zoey,0014-09-09 16:51:00+00:00,Sep-14,3414 Crownover St in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,Calico
A687768,*Posey,0014-09-09 16:51:00+00:00,Sep-14,3414 Crownover St in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,Calico
A687769,*Rose,0014-09-09 16:51:00+00:00,Sep-14,3414 Crownover St in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,Brown Tabby
A687770,*Lily,0014-09-09 16:51:00+00:00,Sep-14,3414 Crownover St in Austin (TX),Stray,Normal,Cat,Intact Female,0 years,Domestic Shorthair Mix,Torbie
A687771,Mason,0014-09-09 16:51:00+00:00,Sep-14,3414 Crownover St in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby
A699014,,0015-03-21 11:02:00+00:00,Mar-15,10111 S. 183 in Travis (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Brown Tabby
A700045,,0015-04-06 11:41:00+00:00,Apr-15,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A700046,,0015-04-06 11:41:00+00:00,Apr-15,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A700051,,0015-04-06 11:41:00+00:00,Apr-15,Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Brown Tabby
A700069,,0015-04-06 14:28:00+00:00,Apr-15,4600 Rocking Chair Rd in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A700060,,0015-04-06 14:28:00+00:00,Apr-15,4600 Rocking Chair Rd in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A700211,Aries,0015-04-09 14:34:00+00:00,Apr-15,8800 N Ih35 in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby
A700212,*Kevin,0015-04-09 14:34:00+00:00,Apr-15,8800 N Ih35 in Austin (TX),Stray,Normal,Cat,Intact Male,0 years,Domestic Shorthair Mix,Brown Tabby/White
